Time,1980-2020-WRF-DIST,SSP545-COOL-FAR,SSP545-HOT-FAR,SSP585-COOL-FAR,SSP585-HOT-FAR
03/10/2014,436.2053164,232.4251258,559.664042,620.4654381,1066.528168
04/10/2014,403.008109,238.0239355,400.9957239,453.9420893,716.4118933
05/10/2014,455.8195594,386.6183654,409.6961198,512.7141146,687.0523503
06/10/2014,363.5014854,312.0390769,358.2059096,497.6438793,603.9627673
07/10/2014,260.5499795,218.3555373,266.7259888,358.8841789,436.4051724
08/10/2014,339.92603,277.9327424,299.9832996,373.9777451,532.7617101
09/10/2014,570.5167805,362.7154799,503.5921674,409.646479,430.060743
10/10/2014,425.5631338,337.9286973,477.4678703,359.8517979,394.2270281
11/10/2014,445.6797313,453.4049775,485.3690333,594.2340961,584.3421545
12/10/2014,563.5995985,491.7458401,525.4219485,664.3467769,835.0295579
13/10/2014,376.3171284,294.3296431,334.2809069,368.7665094,464.176891
14/10/2014,277.9555214,224.9139063,252.2531691,279.8326225,353.1833235
15/10/2014,232.9014323,189.0019393,216.1522929,236.9522643,295.6867113
16/10/2014,558.527396,598.2307986,1283.158401,857.0985326,1563.907017
17/10/2014,656.8915458,746.3052505,1943.688617,1093.979044,1548.745643
18/10/2014,587.8981514,584.6087861,1548.602201,943.6068338,1171.489728
19/10/2014,420.5635759,388.6252496,1003.256846,611.8670715,783.3552924
20/10/2014,320.0871614,299.4966293,716.0619279,448.9003741,573.0055785
21/10/2014,280.1164793,256.7729469,551.3731418,361.0729399,453.8393315
22/10/2014,477.5419045,389.0981259,547.9011034,357.1312876,511.9047944
23/10/2014,993.8598989,639.2980421,1505.77508,1014.170019,790.7673819
24/10/2014,821.3148576,496.7986745,1260.678918,1049.620974,779.8554044
25/10/2014,598.6573666,391.3455738,915.1927751,769.3929256,611.577099
26/10/2014,447.8635641,297.9625021,656.7993353,551.0430191,453.6395429
27/10/2014,353.4331361,247.5598488,507.118281,423.8029155,358.8018644
28/10/2014,297.3787563,221.0104883,418.799669,352.6938615,305.7349289
29/10/2014,255.9678766,197.2016083,353.8923525,300.3045983,267.4941968
30/10/2014,315.8943271,344.5861486,469.9325641,363.9011391,422.0508761
31/10/2014,286.7192585,306.0879411,418.9786776,362.0389946,349.4651025
01/11/2014,271.615426,260.8527415,388.0814624,312.5830046,415.3096585
02/11/2014,348.0944439,367.6867374,562.395655,451.8849456,1064.802344
03/11/2014,243.9898546,237.781859,383.8009759,361.9494453,628.3859205
04/11/2014,209.3370301,197.589782,303.3946723,295.1851605,438.7629049
05/11/2014,191.6171894,177.5574399,264.9200878,258.5314794,351.9822884
06/11/2014,283.7000156,233.2610153,313.1043934,314.0884693,366.4584325
07/11/2014,501.5144095,384.5071175,540.5009483,499.5255729,589.1451991
08/11/2014,339.0120728,339.5906741,484.7657008,517.3444679,627.8281323
09/11/2014,277.7999911,273.0265615,397.4668121,444.4626906,516.039209
10/11/2014,238.7216199,226.0238468,332.6249916,354.3165715,404.8716071
11/11/2014,215.5317548,201.9391175,290.4307158,299.1901091,339.2477328
12/11/2014,198.3549578,184.8482876,261.2619393,261.8897846,295.7198746
13/11/2014,184.1668735,170.9209669,239.3160548,233.6889315,263.5438201
14/11/2014,210.3944929,193.2482393,258.5906713,245.2029909,272.7656956
15/11/2014,205.8739115,178.4722665,233.3823778,212.3566506,255.4350089
16/11/2014,182.3965495,163.2728179,213.0640481,197.2366744,230.750231
17/11/2014,280.3640094,292.4170024,335.9824728,301.2111406,396.9288975
18/11/2014,766.8065045,735.328434,1029.636127,908.5238749,1472.203641
19/11/2014,653.3214901,634.0263728,921.6077803,1010.365239,1282.674416
20/11/2014,469.3520815,441.1448903,631.2233258,733.3996884,894.8545658
21/11/2014,366.0674934,344.0654733,486.9889621,542.297517,660.6975826
22/11/2014,310.524674,291.8404896,404.6272063,437.5006986,529.0876534
23/11/2014,270.9538171,255.2107814,346.4124261,364.7383488,437.683166
24/11/2014,396.5665316,383.4620371,419.5254894,475.0087885,581.6848086
25/11/2014,637.644606,923.4052338,819.8630831,740.7981875,1009.447683
26/11/2014,596.9647739,877.012019,895.8986716,809.2346936,1048.142232
27/11/2014,1562.946792,1776.378774,1974.369449,1806.2583,2175.227037
28/11/2014,1374.253025,1488.249164,1851.441446,1691.668017,2058.589769
29/11/2014,991.3172646,1065.002388,1376.236582,1283.676995,1520.350971
30/11/2014,725.5600905,780.3435458,992.6860026,926.4300798,1086.430921
01/12/2014,574.9723775,616.324495,767.774845,718.5279454,836.1784824
02/12/2014,492.5544246,510.6474401,649.4914753,595.5940974,764.3176745
03/12/2014,464.2068485,483.8239601,568.1934149,537.0777023,863.3488008
04/12/2014,452.0301715,486.9950294,687.0268868,539.66655,1096.506771
05/12/2014,434.0479751,438.3349585,681.3984385,489.0800963,908.8513744
06/12/2014,599.508481,597.890139,697.7537589,546.9533221,942.9101445
07/12/2014,1548.63027,1672.874676,1717.27638,2042.711608,2268.697198
08/12/2014,1484.350011,1503.667252,1707.836124,2323.246816,2245.963721
09/12/2014,1547.904505,1286.017529,1477.810499,1818.755391,1765.20864
10/12/2014,3063.627127,2191.014913,1879.155445,2237.860779,1833.76731
11/12/2014,2686.132802,2095.895084,1889.621292,2087.232216,1741.016413
12/12/2014,2058.984529,1804.059905,1867.785194,2093.851012,1945.056661
13/12/2014,1442.682573,1303.47232,1456.552342,1660.409268,1697.66986
14/12/2014,1077.508649,973.4736381,1073.31639,1213.468485,1238.361598
15/12/2014,845.4389753,771.578615,834.6938008,934.4388313,945.4394624
16/12/2014,686.774271,635.3922064,672.254799,743.6389,749.3329309
17/12/2014,682.4877468,679.2953754,573.9800988,641.6524175,851.8459564
18/12/2014,705.0945539,617.4108804,548.2021335,601.4729618,863.4559048
19/12/2014,622.5110705,539.3439418,525.8706004,541.5664211,708.9010763
20/12/2014,516.1368526,462.0512386,452.6658106,462.8727263,571.8193098
21/12/2014,445.7934925,407.0839544,399.2894621,409.0844613,489.5725754
22/12/2014,397.097301,367.4235875,361.4326171,370.4253941,432.0842431
23/12/2014,382.7129138,400.2951835,353.5193089,370.2748081,491.6700808
24/12/2014,409.9036248,436.0876885,353.0049928,375.4416049,522.0361065
25/12/2014,1023.163267,1084.487351,898.5614614,953.5567076,975.5878678
26/12/2014,1037.110062,1222.49116,1110.553309,1278.563245,1116.548077
27/12/2014,790.6069994,914.9636189,878.9558034,1026.386054,912.3525941
28/12/2014,618.7681923,686.0850163,661.5568678,757.5200291,687.5345448
29/12/2014,532.0378398,558.4436669,539.4931548,603.8144469,577.8880245
30/12/2014,484.5091163,487.5691601,488.3898336,527.8949348,504.70521
31/12/2014,418.5286479,423.1351528,422.4801808,451.7705748,433.570584
01/01/2015,369.7569551,373.7471711,369.9938986,391.8532749,380.7535839
02/01/2015,333.1271653,335.4535388,331.3347905,347.9000428,342.4039844
03/01/2015,307.2823864,308.3231088,303.8665639,316.7461989,314.6098626
04/01/2015,573.3724358,620.0803841,522.611519,461.7102293,646.6898284
05/01/2015,1125.002637,917.3406753,926.7697575,739.2038416,963.4970131
06/01/2015,1052.731966,819.0830816,932.927792,802.8096195,928.3642473
07/01/2015,788.8253486,621.2043525,710.1963413,649.5953583,799.4629231
08/01/2015,610.7357054,499.3259325,554.3185736,515.3893709,617.8305128
09/01/2015,502.6218505,424.8532944,460.9209935,428.9550879,501.1013421
10/01/2015,428.4563699,371.1926898,398.5229155,370.854533,430.071717
11/01/2015,375.3045249,331.3798184,349.4274851,328.1767198,378.4293595
12/01/2015,363.8294894,335.7330945,347.4950484,328.1995849,359.3061115
13/01/2015,708.4466851,588.7170058,706.3680531,694.2409371,742.5531495
14/01/2015,624.8992091,594.4702681,737.4603501,752.3053861,941.1083191
15/01/2015,486.7031288,474.7035005,565.4008935,593.936664,754.4451759
16/01/2015,401.1429758,388.1678013,451.8337305,467.3317131,575.9694863
17/01/2015,355.1474306,340.6003808,388.3817856,395.6668363,475.1723204
18/01/2015,361.5835034,350.7587505,385.992892,391.3805666,450.3567758
19/01/2015,665.2896464,834.4649174,800.7204821,949.9450763,980.6438505
20/01/2015,581.683977,739.81689,661.4424711,781.5576414,728.6336685
21/01/2015,460.9240141,596.50715,541.5257249,607.932549,569.4948969
22/01/2015,419.2386851,523.1731424,525.7293661,622.912827,511.8535453
23/01/2015,358.8577573,465.7475799,505.4284781,587.1439874,470.1736154
24/01/2015,613.5413029,718.7970165,704.1994436,801.2718534,757.1813969
25/01/2015,794.6832984,1037.682922,1103.691067,1163.176977,1217.224458
26/01/2015,543.0123593,792.6842713,911.9888056,974.3951978,940.4094441
27/01/2015,466.658102,678.1818563,821.1456458,1018.892049,930.9474474
28/01/2015,387.9301546,528.7599393,607.518501,793.8066924,811.3307268
29/01/2015,332.8693083,432.5217098,487.8965036,591.2148373,645.3260969
30/01/2015,323.0118355,404.6398504,451.7421714,508.1177945,561.961195
31/01/2015,301.3734586,378.3233345,415.9169003,455.265767,549.2551261
01/02/2015,269.3252928,329.0718776,363.3162909,396.9881885,498.1516799
02/02/2015,614.6458905,691.8761101,629.8178436,737.9871161,772.5516494
03/02/2015,1090.503766,1430.251434,1233.304422,1403.317096,1489.522424
04/02/2015,604.845386,840.5067935,762.2157715,882.1184641,1126.762438
05/02/2015,461.1772671,617.5147565,573.3617013,653.666066,819.1126084
06/02/2015,389.8925065,519.5980948,495.5606221,545.8024194,683.4150329
07/02/2015,340.3631771,440.917113,427.4604119,468.2205349,613.4105093
08/02/2015,306.2420776,383.6548254,372.3974173,406.8588925,508.6887463
09/02/2015,300.6286383,358.0874588,419.1155976,370.7561023,460.1768735
10/02/2015,340.6132839,457.4661356,671.5084126,555.301483,670.2647974
11/02/2015,280.797901,364.7290475,480.0656523,460.809945,654.4380401
12/02/2015,251.0915591,308.0340571,381.1335088,369.4162734,514.1785366
13/02/2015,239.4871839,284.0359439,335.1924699,326.3198838,424.9240914
14/02/2015,222.0653935,261.3027119,301.4325129,297.3019051,374.8252779
15/02/2015,228.009713,254.1429584,296.2141836,303.6177499,398.4987444
16/02/2015,206.9680668,237.2696345,271.3637679,282.0310116,376.9664601
17/02/2015,197.7757974,236.774288,263.9106184,268.3529011,340.0180168
18/02/2015,190.9770264,222.6504591,247.0569309,250.0214371,309.4499288
19/02/2015,185.0586394,211.9439326,234.5892529,239.2441433,303.9985695
20/02/2015,179.8201139,203.0814138,221.4968986,225.2076431,281.2301226
21/02/2015,176.7483619,196.8969629,212.3393098,217.2889618,258.3661334
22/02/2015,432.1687368,589.7002871,536.4277918,583.4799709,624.2817158
23/02/2015,369.1750156,556.7247346,499.686727,521.7201509,584.317532
24/02/2015,246.0287711,336.3248908,323.4218033,342.7624413,401.1276311
25/02/2015,216.4947314,281.4218433,276.2596958,290.4121714,334.8941295
26/02/2015,200.7114109,255.9581969,253.8936554,275.3968896,301.7704213
27/02/2015,188.8777701,233.3661933,233.2429009,244.7106085,277.434754
28/02/2015,180.246937,218.7320493,220.3452069,227.8442051,257.8376329
01/03/2015,173.2609885,207.2158645,209.6625403,216.9651331,245.2906878
02/03/2015,262.592393,437.3705859,457.2973996,495.7934858,548.2259683
03/03/2015,197.566298,372.0524965,403.3230475,455.1281953,542.3032338
04/03/2015,348.2271433,533.7879581,722.5038775,762.0450484,813.6189564
05/03/2015,601.883336,1025.072547,1321.379345,1602.826849,1753.325394
06/03/2015,397.3848741,852.8546309,1184.692172,1452.094584,2304.140293
07/03/2015,265.2128929,516.7974809,710.0833935,857.0860395,1316.734759
08/03/2015,233.0212075,431.0097081,579.8832076,692.6260779,935.1840776
09/03/2015,215.8618281,461.2051854,600.3502549,630.5207288,753.3758314
10/03/2015,196.8458479,357.968796,459.2108889,510.9350023,643.5467633
11/03/2015,621.6984406,716.4874209,784.8188879,774.9399135,839.6763
12/03/2015,731.4571033,827.7241726,999.0219578,901.8243381,878.1092408
13/03/2015,493.4450911,712.416148,951.4408625,900.1630981,805.3778031
14/03/2015,453.2801884,633.3935288,798.8360815,802.1191878,802.6148921
15/03/2015,906.4677773,1053.32075,1119.581265,1132.259171,1215.168599
16/03/2015,732.7446913,884.2863539,973.2503806,940.9456548,908.7408026
17/03/2015,511.3864606,680.1151124,792.1758428,782.3964616,733.2497265
18/03/2015,612.6626136,606.7129998,688.5623908,645.4144566,624.1689529
19/03/2015,470.18539,551.7384868,655.2167061,611.6433843,546.0559955
20/03/2015,375.7150793,484.2487534,565.13751,543.1496395,513.2610901
21/03/2015,587.1235864,883.9713818,961.3676554,927.867632,895.6273728
22/03/2015,429.7002641,655.9383404,792.7282396,771.006542,736.6404244
23/03/2015,357.8351531,528.2635936,663.0978683,634.6736349,587.9786714
24/03/2015,299.5830259,442.2880144,555.4641829,533.4519614,489.5251718
25/03/2015,265.0407503,376.581193,459.1991469,445.3494359,423.1861321
26/03/2015,388.3664316,534.6094758,467.095428,521.9903975,451.4571378
27/03/2015,1130.345738,1057.589391,756.2083696,1102.247093,903.7399148
28/03/2015,1273.790276,1187.02978,989.1471056,1171.50247,1186.957142
29/03/2015,822.8120989,886.8617329,802.9726719,881.2881169,866.0202175
30/03/2015,597.9311041,651.799944,613.5482234,668.8241945,685.3093386
31/03/2015,508.5713088,532.053574,518.5938748,562.7780834,589.1588605
01/04/2015,666.6230151,698.2463374,682.4368951,738.5130244,639.9831708
02/04/2015,540.6023825,649.0808068,592.4401826,677.5367685,584.9925574
03/04/2015,499.5883648,501.7443803,458.5909959,503.5278655,556.9419234
04/04/2015,1270.901951,1188.995414,726.4202271,909.6266244,1221.209198
05/04/2015,1639.205218,1496.585509,1115.658149,1243.740468,1395.352984
06/04/2015,1203.992973,1090.429535,971.3470358,981.2747145,934.7585066
07/04/2015,910.6025504,793.3837821,720.4508824,744.31573,682.4924683
08/04/2015,1318.567891,1031.089712,767.9057535,911.3668965,700.77789
09/04/2015,1970.276294,1582.272673,752.567537,1195.493419,837.4163335
10/04/2015,1638.667643,1402.394351,851.5288803,987.2985234,916.7001363
11/04/2015,1482.053759,1419.477821,1315.108916,1577.368197,904.5646448
12/04/2015,1284.833879,1382.578067,1278.223945,1211.118077,778.5168688
13/04/2015,1022.013573,1081.46384,956.438666,860.2860999,577.9648195
14/04/2015,855.0829929,842.5935771,728.8286439,661.4562915,527.9491149
15/04/2015,969.9032546,785.7165536,613.068454,566.632447,642.2755741
16/04/2015,988.443824,684.6006673,479.1339995,435.5919276,395.3386055
17/04/2015,880.5818958,571.6387491,389.2381624,380.2442773,370.4727966
18/04/2015,937.906582,596.3164189,379.7892393,425.0372304,441.5939718
19/04/2015,831.7982761,494.213792,324.1154183,341.4429515,345.1869425
20/04/2015,961.6343684,591.5542045,576.9956193,476.7821293,533.346134
21/04/2015,1978.602234,1753.234672,2181.431209,1566.946341,2292.741809
22/04/2015,2026.564413,1898.103856,2471.070465,1912.917734,3030.239638
23/04/2015,1730.114384,1519.506537,1957.824782,1548.848489,2063.703676
24/04/2015,1313.347537,1088.071076,1355.21101,1133.023383,1345.502893
25/04/2015,977.7961084,800.2993401,997.2872571,828.5998728,949.4506095
26/04/2015,749.1968178,616.3967983,750.6830016,624.7752799,712.234912
27/04/2015,586.1687111,486.9696898,580.2863514,487.3024195,552.5711441
28/04/2015,468.1471994,397.3913201,460.8910549,394.3651849,447.0300073
29/04/2015,385.7440244,332.2261509,378.1170043,326.2915276,368.0512669
30/04/2015,327.7702026,283.2110796,317.3311159,276.8709399,308.070831
01/05/2015,288.6573481,249.516986,275.2909691,242.2462376,267.1856036
02/05/2015,274.9370123,244.9839573,255.2448081,231.3447103,246.5382433
03/05/2015,253.93239,227.7484398,227.7287859,206.629372,223.5343828
04/05/2015,233.766156,199.7778363,201.0287148,183.4299511,210.156034
05/05/2015,222.1549366,177.9681075,183.2467746,170.3176644,195.6731563
06/05/2015,246.4581301,267.0405263,240.0823919,237.8913739,296.442381
07/05/2015,273.2020899,284.0790348,228.8693053,289.3343869,294.781607
08/05/2015,225.9934549,191.0134941,177.0403484,206.0083775,199.2783301
09/05/2015,200.9422465,164.0638734,153.1820273,172.5661336,171.4203039
10/05/2015,188.6627373,147.4696153,141.1486944,152.497224,152.6417309
11/05/2015,170.8613113,135.7869851,129.3955381,138.2171159,139.6927738
12/05/2015,177.4794639,128.0560206,123.6267273,126.3395739,142.6090938
13/05/2015,150.1728846,117.6597009,114.3180911,116.6276159,126.0974339
14/05/2015,141.5581126,109.5831816,104.6056598,105.3682885,110.4588919
15/05/2015,125.1282119,102.6621459,99.00412725,100.0462338,103.7835828
16/05/2015,120.087215,125.3272766,111.4249164,118.7004986,141.1603296
17/05/2015,169.9690594,230.1937376,215.4581868,194.1586668,207.3873331
18/05/2015,166.3386141,310.952623,325.807093,289.2797299,256.6684698
19/05/2015,217.7776974,278.463954,695.6629726,330.5953345,522.9170534
20/05/2015,286.6499561,416.6713833,683.4142445,341.04564,509.5120319
21/05/2015,217.6101738,370.0141829,366.2789963,309.9472049,321.7201433
22/05/2015,186.2525148,256.9904643,263.0016199,216.3219103,273.1853401
23/05/2015,136.2888529,195.5064093,206.2954565,169.6906938,201.8167483
24/05/2015,114.829814,154.0664541,166.5008408,135.5672761,162.162049
25/05/2015,103.150962,132.0147745,142.605437,116.7154353,140.1503879
26/05/2015,93.83721525,116.8133939,125.2750588,105.5762188,125.6906831
27/05/2015,96.5982965,121.2854293,142.0941095,96.96985563,112.8033788
28/05/2015,188.8650806,259.3718663,264.6323628,222.6660124,174.7212229
29/05/2015,211.7960885,540.885589,466.7362958,319.9188315,300.3943621
30/05/2015,141.8029679,320.6038495,317.0334719,189.2485905,212.8768054
31/05/2015,107.3456658,201.0222685,202.1194053,133.6952715,148.0392719
01/06/2015,341.2633935,335.3686104,450.5155153,417.2817828,472.7768009
02/06/2015,1657.088566,2780.400936,1950.38482,2290.275341,2026.051042
03/06/2015,1342.501417,2986.95269,1489.285136,1618.249345,2189.520566
04/06/2015,745.6799493,1764.424732,905.1579449,970.9548751,1600.906799
05/06/2015,611.6189609,1312.462463,676.6558063,718.702901,1139.305336
06/06/2015,634.7273253,1139.230848,703.6447681,583.4942493,1022.796671
07/06/2015,411.0690935,903.4833886,583.6651495,649.6199671,1213.52256
08/06/2015,310.0376109,669.3762869,521.6142568,524.5840664,1128.415372
09/06/2015,472.7962549,802.0093554,591.3595361,502.1787893,960.6848048
10/06/2015,974.9491146,1354.334051,924.3575625,1522.492539,794.7562869
11/06/2015,834.4178583,1436.615006,920.1564889,1824.605043,679.7867899
12/06/2015,559.6322604,999.2454834,648.5759668,1143.650478,517.1523359
13/06/2015,445.15577,707.9840355,473.9938438,771.3102443,379.3405528
14/06/2015,425.5236014,647.6177006,358.7332118,634.4991264,317.5856824
15/06/2015,756.1749681,2105.250938,797.5225523,814.452618,443.4963269
16/06/2015,1657.124775,2807.576405,1576.623988,1457.486594,836.1284263
17/06/2015,1222.589043,2384.971927,1329.689993,2033.437127,1158.964015
18/06/2015,855.5161239,1865.260607,1124.201132,1859.377928,1580.333985
19/06/2015,717.0595276,2134.987906,1117.214434,2388.284871,2386.175848
20/06/2015,558.5448786,1423.938209,818.2916434,1675.897596,1369.156352
21/06/2015,1484.568144,2163.319275,1505.589337,1215.818124,1045.484404
22/06/2015,3225.311125,2154.075075,1636.321303,1079.132984,927.0197218
23/06/2015,1665.743031,1198.253967,890.7604213,1030.225706,1200.136799
24/06/2015,1097.661793,1097.108042,684.4280456,807.6060249,939.35336
25/06/2015,974.043102,961.7327174,595.896064,698.3203914,690.178047
26/06/2015,786.2095323,703.6014959,457.0616619,561.5639938,519.2086048
27/06/2015,585.3592714,537.1103561,366.3673656,441.1703973,405.1049106
28/06/2015,1363.158439,2024.101814,864.687692,2211.493675,779.9647089
29/06/2015,1385.174788,1794.219159,821.7277099,1561.235813,894.7938801
30/06/2015,1117.228111,1150.844193,581.3321901,1164.210399,840.0235191
01/07/2015,950.7088715,1157.723373,620.7880446,1093.959083,684.4392113
02/07/2015,874.8226719,1282.972776,674.5947234,1093.986321,630.0931645
03/07/2015,709.8690621,1008.930813,500.1537824,913.7299618,511.8895359
04/07/2015,611.6063124,851.1759889,367.4566499,664.6717968,415.4455859
05/07/2015,643.826005,956.2760513,298.7200974,524.4364109,405.6664008
06/07/2015,470.6413219,713.5118246,256.0135693,413.6942311,296.2671493
07/07/2015,629.8601999,933.2652583,254.6420658,364.473624,245.3883928
08/07/2015,634.677023,804.8553324,247.1509624,349.9016965,211.385059
09/07/2015,486.7099254,1041.545035,513.9906304,366.0146011,237.3689695
10/07/2015,491.8711065,945.064667,378.6280838,418.1976694,302.3667655
11/07/2015,488.4134536,939.8709145,605.4657878,366.8512924,329.7214865
12/07/2015,376.0577839,752.8005319,585.2293854,301.9787378,324.1366583
13/07/2015,288.3801474,534.9089046,376.0670491,240.6619915,245.7301721
14/07/2015,245.8599719,424.3271839,367.9003816,239.9910304,217.1088975
15/07/2015,259.3981889,1086.590686,431.3190275,543.6818611,382.7122343
16/07/2015,342.511644,1581.258404,815.9535805,2746.063146,1101.121223
17/07/2015,250.0053323,1142.80826,630.4173681,2945.519669,1330.851149
18/07/2015,197.5607084,783.3873484,456.8870526,1622.7306,913.3261919
19/07/2015,180.4626229,601.570301,352.2546801,1061.454661,623.1595318
20/07/2015,218.5677633,574.2180999,324.3689108,801.3085038,460.6956999
21/07/2015,251.9935749,484.8218665,283.9317028,623.7402533,343.8431383
22/07/2015,218.3321541,369.1247929,239.1217355,545.1986048,369.7331834
23/07/2015,161.5273995,293.8259096,198.4250608,523.6940544,376.8999123
24/07/2015,135.9447269,246.4101756,166.652732,393.595686,274.8034613
25/07/2015,123.0762451,215.4738294,149.570334,313.850264,219.7797478
26/07/2015,114.2971935,193.5202951,137.0223895,265.3197563,189.6007653
27/07/2015,115.3355781,219.85062,167.2458641,266.2113109,201.0477064
28/07/2015,346.0250485,735.5297618,368.2161935,345.2015559,220.768415
29/07/2015,232.9744421,349.2891493,290.2313215,291.4638771,188.1665933
30/07/2015,162.6900453,259.310478,210.4915045,231.8465076,164.2747535
31/07/2015,475.3224238,715.8043928,499.6781689,339.4576198,153.5298008
01/08/2015,412.0715816,1196.214635,636.4291289,521.1869735,159.0898193
02/08/2015,261.6840878,913.6826589,467.9745901,384.0756878,133.6038648
03/08/2015,194.1809455,581.0664204,317.715453,279.0919864,123.2015666
04/08/2015,168.4215189,434.6591005,248.8529003,229.0488923,114.4246863
05/08/2015,157.777248,363.4954265,251.7119684,197.00506,107.0869681
06/08/2015,136.2052563,296.3351949,207.2362394,170.5010013,102.4882138
07/08/2015,121.9326736,240.0209899,171.0433701,152.6706931,101.9911853
08/08/2015,111.2133985,202.2855543,149.1705619,137.1381194,93.10954463
09/08/2015,107.8352938,180.7401274,136.4950273,128.2865889,89.65308713
10/08/2015,108.4700524,164.2277673,127.3625119,121.3398358,86.16185
11/08/2015,212.2218449,214.8853536,242.5241143,226.8046436,218.9451591
12/08/2015,361.3396476,646.8938405,760.35299,698.8857829,520.5918199
13/08/2015,355.6058716,623.421782,589.1938879,590.7002598,711.5968048
14/08/2015,223.6157635,379.8174666,370.136535,371.8994511,472.8437685
15/08/2015,168.9069815,283.4143754,270.9271141,270.8692956,318.1177539
16/08/2015,171.1376066,249.6926434,219.6655434,221.3658201,256.3551335
17/08/2015,221.6938049,242.9218931,214.1671775,205.6100419,215.5081628
18/08/2015,192.7611124,471.8406495,198.4648378,181.2412144,180.6019159
19/08/2015,174.4974453,522.7322456,207.1433674,183.4000183,163.6036603
20/08/2015,333.9127313,510.6330801,304.4709073,186.0359168,163.5271061
21/08/2015,1294.258987,1475.450783,507.6817059,675.4524285,308.6374058
22/08/2015,2133.99876,2812.697512,1067.473501,1204.39309,522.2436256
23/08/2015,1341.586084,1418.181674,950.8659251,881.1704584,423.6589615
24/08/2015,854.3513269,920.7164781,612.8974204,570.4647984,286.6634966
25/08/2015,664.8584071,689.092677,447.6877006,426.3598709,223.0483791
26/08/2015,537.2140915,567.9186486,358.0275469,362.8492905,188.6810149
27/08/2015,407.5414373,441.7744494,289.7752218,297.0236555,164.9191281
28/08/2015,323.5928783,343.6061783,237.4957869,242.6784985,144.288889
29/08/2015,269.2343995,284.0243435,202.9654891,208.914054,129.6329548
30/08/2015,231.0490984,243.6019981,179.5971666,185.1546303,118.8943473
31/08/2015,205.4933689,214.397303,160.0467294,164.7429689,108.3071434
01/09/2015,200.5001628,199.416303,146.2148799,149.8786558,101.4575426
02/09/2015,171.5894985,179.9866395,137.1081438,140.9374675,98.93934525
03/09/2015,156.9919759,165.568852,129.9789268,133.4827875,96.09567325
04/09/2015,142.478499,152.5857715,124.2315679,148.9508544,93.46313625
05/09/2015,131.3152286,147.9286731,206.5453076,382.605712,124.9419418
06/09/2015,122.1067215,137.9494063,262.365478,291.8905006,108.1371893
07/09/2015,117.4372004,128.746879,182.3079584,202.0486106,90.62495888
08/09/2015,109.1949704,120.4113998,146.4046654,164.6306831,83.81979275
09/09/2015,101.4562358,110.7995105,125.0166973,142.114763,79.56299238
10/09/2015,99.7636585,107.4557989,112.011081,127.9926649,93.12085913
11/09/2015,174.4682966,171.9419934,751.7248015,552.0684878,378.552246
12/09/2015,315.290096,308.9441994,771.6753271,264.3411804,217.5214233
13/09/2015,226.4459468,504.2724845,934.2516811,788.663774,694.336706
14/09/2015,191.9619511,397.8287445,780.5225033,428.5132774,411.840083
15/09/2015,156.0032674,330.5332598,719.8656445,365.3929603,278.8907301
16/09/2015,124.5675363,222.5103181,495.9473576,253.0164259,204.6013869
17/09/2015,112.4514466,180.6941421,360.9776319,206.5842289,168.9996396
18/09/2015,105.8751608,158.2533435,277.483036,180.9053986,147.6822575
19/09/2015,98.93044938,139.8991185,220.6536973,160.267337,129.1749656
20/09/2015,92.05548075,124.7005225,180.8452288,142.0286749,113.3976916
21/09/2015,83.27165825,110.957776,150.3939539,124.832715,98.88542638
22/09/2015,80.516598,102.1803253,133.446795,114.5321459,90.9313375
23/09/2015,82.29237488,99.34080425,121.907108,110.0284295,97.95496225
24/09/2015,75.89922663,96.250992,113.2916893,104.7503216,91.09252188
25/09/2015,71.44543763,89.304454,106.5776058,99.19721363,82.95084363
26/09/2015,67.89191438,83.44822063,98.33267725,92.64467375,76.55885175
27/09/2015,65.3422735,79.07490238,91.9076975,86.75856913,71.179846
28/09/2015,64.16622613,77.136149,88.66475238,83.63162925,68.66693063
29/09/2015,63.321313,75.940889,86.20945125,81.69762875,68.6618335
30/09/2015,521.2762994,879.0354996,1156.159587,1615.528071,304.2791035
01/10/2015,1234.126058,1603.154982,2091.225088,3585.442214,1127.158971
02/10/2015,891.4229586,1146.323577,1061.798974,2192.197811,1433.833904
03/10/2015,1618.906111,1809.139437,1751.305634,3052.822086,1767.927112
04/10/2015,1252.334399,1452.576281,1656.029729,2778.963879,1492.352142
05/10/2015,827.6445418,893.6561244,1074.292506,1787.525076,1115.446878
06/10/2015,579.3161715,634.7410151,741.2330944,1215.568198,769.7591941
07/10/2015,450.4567515,498.4042298,570.2143194,905.8360255,571.4965181
08/10/2015,365.8330593,410.9326133,457.2639534,700.7482799,442.2578389
09/10/2015,309.0589541,354.1314509,377.9420563,559.0306461,379.8640564
10/10/2015,279.9414476,306.1705034,324.6500639,492.7585399,693.2522328
11/10/2015,266.3534765,286.5660405,317.6665901,446.5845288,689.6035486
12/10/2015,230.6014966,248.9050775,274.7602593,374.3123751,492.2748421
13/10/2015,203.8626221,237.0035314,235.5693646,317.4816721,366.5131858
14/10/2015,229.4742075,260.2168503,318.5314904,304.1406943,345.1426796
15/10/2015,222.5247675,255.1394835,289.5696751,275.164527,539.2424409
16/10/2015,183.726717,209.5734688,224.6936369,239.5365404,500.8778819
17/10/2015,164.4001846,182.298915,194.193156,216.5300384,348.9678391
18/10/2015,155.1729641,166.9512153,175.6560524,200.1690891,276.9083413
